"FTSE EPRA Nareit United States USD Price Return Index | Price History                                          04-May-2021 23:39",,,,,,,
,,,,,,,
,,,,,,,
.FTUNUS,,,,,,,
"Interval: Daily",,,,,,,
"History Period: 04-May-2001 - 03-May-2021",,,,,,,
"Currency Conversion: USD",,,,,,,
,,,,,,,
,,,,,,,
".FTUNUS Statistics     Daily     04-May-2001 - 03-May-2021",,,,,,,
Price,,,Up/Down,,"Price Change (Close-Close)",,
High,"3431,19",2020/02/21,Up,2688,Up,"0,183511498032571",2008/11/24
Low,"688,96",2009/03/06,Down,2331,Down,"-0,194984218903146",2008/12/01
Avg,"2241,01562143895",,Unch,172,Period,"1,68930494101673","04-May-2001 - 03-May-2021"
,,,,,,,
,,,,,,,
".FTUNUS History     Daily     04-May-2001 - 03-May-2021",,,,,,,
"Exchange Date",Close,Net,%Chg,Open,Low,High,
2021/01/19,"2787,17","-18,4200000000001","-0,00656546394875947","2805,59","2778,03","2819,61",
2021/01/18,"2805,59",0,0,"2777,17","2756,41","2811,77",
2021/01/15,"2805,59","28,4200000000001","0,01023343907647","2777,17","2756,41","2811,77",
2021/01/14,"2777,17","18,4099999999999","0,006673287998956","2758,76","2758,32","2792,96",
2021/01/13,"2758,76","43,0500000000002","0,0158522080781822","2715,71","2715,71","2762,92",
2021/01/12,"2715,71","12,3299999999999","0,00456095702416972","2703,38","2690,95","2719,11",
2021/01/11,"2703,38","-36,2399999999998","-0,0132281119279315","2739,62","2693,65","2739,62",
2021/01/08,"2739,62","20,6599999999999","0,00759849354164822","2718,96","2716,28","2742,55",
2021/01/07,"2718,96","-16,71","-0,00610819287414053","2735,67","2702,14","2735,67",
2021/01/06,"2735,67","27,1500000000001","0,0100239245048957","2708,52","2705,31","2751,71",
2021/01/05,"2708,52","0,309999999999945","0,000114466751101261","2708,21","2707,66","2733,33",
2021/01/04,"2708,21","-103,95","-0,0369644685935366","2812,16","2708,21","2823,78",
2021/01/01,"2812,16",0,0,"2789,57","2763,84","2815,4",
2020/12/31,"2812,16","22,5899999999997","0,00809802227583451","2789,57","2763,84","2815,4",
2020/12/30,"2789,57","14,75","0,00531566011489033","2774,82","2774,82","2809,21",
2020/12/29,"2774,82","-28,0299999999997","-0,0100005351695595","2802,85","2770,03","2820,91",
2020/12/28,"2802,85","21,54","0,00774455202764164","2781,31","2781,31","2804,74",
2020/12/25,"2781,31",0,0,"2755,19","2753,64","2781,94",
2020/12/24,"2781,31","26,1199999999999","0,00948028992555863","2755,19","2753,64","2781,94",
2020/12/23,"2755,19","-22,1799999999998","-0,00798597234073956","2777,37","2753,31","2803,92",
2020/12/22,"2777,37","24,0799999999999","0,0087459003592066","2753,29","2745,22","2778,32",
2020/12/21,"2753,29","-15,3499999999999","-0,00554423832639849","2768,64","2712,07","2768,64",
2020/12/18,"2768,64","-70,96","-0,0249894351317087","2839,6","2750,17","2839,6",
2020/12/17,"2839,6","20,48","0,00726467833933994","2819,12","2813,7","2839,61",
2020/12/16,"2819,12","-0,160000000000309","-5,67520785449864E-05","2819,28","2808,09","2845,02",
2020/12/15,"2819,28","71,1800000000003","0,0259015319675413","2748,1","2740,36","2819,58",
2020/12/14,"2748,1","-16,8099999999999","-0,00607976389828238","2764,91","2748,08","2808,05",
2020/12/11,"2764,91","-2,63000000000011","-0,000950302434653197","2767,54","2739,03","2771,13",
2020/12/10,"2767,54","-19,8899999999999","-0,00713560519905428","2787,43","2759,8","2790,75",
2020/12/09,"2787,43","-11,4300000000003","-0,00408380554940236","2798,86","2768,78","2811,48",
2020/12/08,"2798,86","-13,4000000000001","-0,00476485104506699","2812,26","2796,93","2818,21",
2020/12/07,"2812,26","-24,2599999999998","-0,00855273363135101","2836,52","2806,39","2836,52",
2020/12/04,"2836,52","47,6300000000001","0,0170784792516019","2788,89","2788,89","2838,61",
2020/12/03,"2788,89","29,7199999999998","0,0107713551539049","2759,17","2759,17","2802,85",
2020/12/02,"2759,17","-9,73999999999978","-0,00351762968099353","2768,91","2746,66","2782,98",
2020/12/01,"2768,91","32,96","0,0120470037829639","2735,23","2735,23","2786,13",
2020/11/30,"2735,95","-39,6000000000004","-0,0142674424888762","2775,55","2734,96","2776,65",
2020/11/27,"2775,55","-24,4399999999996","-0,00872860260215201","2799,99","2765,85","2801,85",
2020/11/26,"2799,99",0,0,"2808,18","2776,52","2808,18",
2020/11/25,"2799,99","-8,19000000000005","-0,00291647971283894","2808,18","2776,52","2808,18",
2020/11/24,"2808,18","28,1999999999998","0,0101439578702004","2779,98","2779,98","2842,62",
2020/11/23,"2779,98","10,9200000000001","0,00394357652055213","2769,06","2769,06","2817,46",
2020/11/20,"2769,06","-4,63999999999987","-0,00167285575224425","2773,7","2748,72","2774,34",
2020/11/19,"2773,7","16,2199999999998","0,00588218228237369","2757,48","2724,97","2775,58",
2020/11/18,"2757,48","-70,8800000000001","-0,025060459064617","2828,36","2757,27","2846,26",
2020/11/17,"2828,36","0,860000000000127","0,000304155614500487","2827,5","2783,1","2841,6",
2020/11/16,"2827,5","48,9899999999998","0,0176317522701015","2778,51","2778,51","2852,46",
2020/11/13,"2778,51","80,5200000000004","0,0298444397495915","2697,99","2697,99","2781,39",
2020/11/12,"2697,99","-48,2000000000003","-0,017551589656943","2746,19","2673,93","2746,19",
2020/11/11,"2746,19","-10,0700000000002","-0,0036535014838949","2756,26","2716,35","2756,67",
2020/11/10,"2756,26","77,9300000000003","0,0290964892302294","2678,33","2677,22","2757,16",
2020/11/09,"2678,33","146,27","0,0577671935104223","2532,06","2532,06","2853,94",
2020/11/06,"2532,06","-31,48","-0,0122798942087894","2563,54","2523,95","2586,97",
2020/11/05,"2563,54","2,69999999999982","0,00105434154418074","2560,84","2557,24","2588,32",
2020/11/04,"2560,84","-14,3199999999997","-0,00556081952189367","2575,16","2546,86","2595,59",
2020/11/03,"2575,16","63,7399999999998","0,0253800638682497","2511,42","2511,42","2587,26",
2020/11/02,"2511,42","67,6800000000003","0,0276952539959244","2443,74","2443,74","2511,42",
2020/10/30,"2443,74","-11,9900000000002","-0,00488245857647227","2455,73","2415,5","2456,51",
2020/10/29,"2455,73","38,6100000000001","0,0159735553054876","2417,12","2393,55","2469,36",
2020/10/28,"2417,12",-63,"-0,0254019966775801","2480,12","2407,3","2480,12",
2020/10/27,"2480,12","-53,7000000000003","-0,0211932970771406","2533,82","2480,12","2543,08",
2020/10/26,"2533,82","-46,4699999999998","-0,0180096035716915","2580,29","2510,84","2580,29",
2020/10/23,"2580,29","13,96","0,00543967455471433","2566,33","2562,06","2592,93",
2020/10/22,"2566,33","30,6500000000001","0,0120874873801111","2535,68","2535,68","2571,06",
2020/10/21,"2535,68","-3,25","-0,00128006679979361","2538,93","2517,52","2542,03",
2020/10/20,"2538,93","21,75","0,00864062164803471","2517,18","2517,18","2559,56",
2020/10/19,"2517,18","-45,9700000000003","-0,0179349628386947","2563,15","2515,91","2574,96",
2020/10/16,"2563,15","-29,52","-0,0113859457624765","2592,67","2561,5","2592,67",
2020/10/15,"2592,67","11,9099999999999","0,00461491963607614","2580,76","2561,01","2615,83",
2020/10/14,"2580,76","-34,9199999999996","-0,0133502569121604","2615,68","2579,04","2616,1",
2020/10/13,"2615,68","-51,5300000000002","-0,0193198135879815","2667,21",2600,"2667,21",
2020/10/12,"2667,21","13,1300000000001","0,00494710031347967","2654,08","2636,12","2673,6",
2020/10/09,"2654,08","-19,0300000000002","-0,00711904859882317","2673,11","2645,56","2690,26",
2020/10/08,"2673,11","45,6900000000001","0,0173896826544671","2627,42","2627,42","2673,11",
2020/10/07,"2627,42","-1,52999999999975","-0,000581981399417922","2628,95","2614,64","2642,62",
2020/10/06,"2628,95","-12,3700000000003","-0,004683264428392","2641,32","2620,11","2668,58",
2020/10/05,"2641,32","12,5900000000001","0,00478938498818827","2628,73","2597,85","2651,02",
2020/10/02,"2628,73","52,4000000000001","0,0203390093660362","2576,33","2529,15","2636,17",
2020/10/01,"2576,33","65,5699999999997","0,0261155984642099","2510,76","2510,76","2576,35",
2020/09/30,"2510,76","5,74000000000024","0,00229139887106699","2505,02","2483,03","2542,28",
2020/09/29,"2505,02","-36,6700000000001","-0,0144274085352659","2541,69","2480,55","2541,69",
2020/09/28,"2541,69","65,02","0,026252992930023","2476,67","2476,67","2552,94",
2020/09/25,"2476,67","47,23","0,0194406941517387","2429,44","2416,86","2477,1",
2020/09/24,"2429,44","10,2600000000002","0,00424110649062915","2419,18","2405,49","2462,97",
2020/09/23,"2419,18","-76,98","-0,0308393692712006","2496,16","2416,77","2501,32",
2020/09/22,"2496,16","31,6399999999999","0,0128381997305763","2464,52","2464,52","2519,3",
2020/09/21,"2464,52","-90,9299999999998","-0,0355827740711029","2555,45","2454,54","2555,45",
2020/09/18,"2555,45","-62,4900000000002","-0,0238699129850188","2617,94","2555,26","2617,94",
2020/09/17,"2617,94","-43,46","-0,016329751258736","2661,4","2604,27","2661,4",
2020/09/16,"2661,4","11,9000000000001","0,00449141347424046","2649,5","2649,5","2687,33",
2020/09/15,"2649,5","15,77","0,00598770564940217","2633,73","2633,73","2678,17",
2020/09/14,"2633,73","72,2199999999998","0,0281943072640746","2561,51","2561,51","2638,88",
2020/09/11,"2561,51","-21,4099999999999","-0,00828906818639364","2582,92","2538,66","2587,33",
2020/09/10,"2582,92","-32,7799999999997","-0,0125320181978055","2615,7","2582,36","2620,7",
2020/09/09,"2615,7","18,5599999999999","0,00714632249320404","2597,14","2597,14","2648,73",
2020/09/08,"2597,14","-38,6400000000003","-0,0146597970999098","2635,78","2589,26","2635,78",
2020/09/07,"2635,78",0,0,"2637,14","2589,08","2661,56",
2020/09/04,"2635,78","-1,35999999999967","-0,000515710201202694","2637,14","2589,08","2661,56",
2020/09/03,"2637,14","-18,4700000000003","-0,00695508753167832","2655,61","2620,92","2695,19",
2020/09/02,"2655,61","49,8099999999999","0,0191150510399877","2605,8","2593,02","2655,61",
2020/09/01,"2605,8","0,210000000000036","8,05959494778673E-05","2605,59","2574,95","2609,14",
2020/08/31,"2605,59","-33,04","-0,0125216494923502","2638,63","2595,49","2638,63",
2020/08/28,"2638,63","16,6400000000003","0,00634632473808074","2621,99","2602,44","2638,63",
2020/08/27,"2621,99","44,9299999999998","0,0174345960125103","2577,06","2577,06","2628,4",
2020/08/26,"2577,06","-35,5300000000002","-0,0135995314993934","2612,59","2563,1","2612,59",
2020/08/25,"2612,59","3,34000000000015","0,00128006132030282","2609,25","2584,54","2619,67",
2020/08/24,"2609,25","33,4699999999998","0,0129941221688187","2575,78","2547,02","2609,64",
2020/08/21,"2575,78","-0,730000000000018","-0,000283328999305269","2576,51","2545,87","2589,35",
2020/08/20,"2576,51","33,5400000000004","0,0131893022725398","2542,97","2529,48","2592,98",
2020/08/19,"2542,97","-51,2600000000002","-0,0197592349174901","2594,23","2539,74","2595,71",
2020/08/18,"2594,23","-24,3899999999999","-0,00931406618753384","2618,62","2576,11","2618,62",
2020/08/17,"2618,62","24,3599999999997","0,00938996091370937","2594,26","2583,55","2618,97",
2020/08/14,"2594,26","3,52000000000044","0,00135868516331258","2590,74","2581,63","2623,31",
2020/08/13,"2590,74","-45,7400000000002","-0,0173488894283288","2636,48","2587,37","2648,18",
2020/08/12,"2636,48","19,5100000000002","0,00745518672357735","2616,97","2612,88","2641,86",
2020/08/11,"2616,97","-35,1600000000003","-0,0132572686859243","2652,13","2608,21","2694,18",
2020/08/10,"2652,13","14,7200000000003","0,00558123310368894","2637,41","2637,41","2676,9",
2020/08/07,"2637,41","39,0499999999997","0,0150287104173401","2598,36","2583,71","2637,52",
2020/08/06,"2598,36","7,41000000000031","0,00285995484281839","2590,95","2578,38","2609,88",
2020/08/05,"2590,95","-10,5900000000001","-0,00407066583638927","2601,54","2576,51","2622,12",
2020/08/04,"2601,54","39,6799999999998","0,0154887464576518","2561,86","2557,32","2607,02",
2020/08/03,"2561,86","-33,25","-0,0128125590052059","2595,11","2542,55","2595,11",
2020/07/31,"2595,11","-1,34999999999991","-0,000519938685749023","2596,46","2546,05","2596,46",
2020/07/30,"2596,46","-6,53999999999996","-0,00251248559354589",2603,"2559,97","2603,66",
2020/07/29,2603,"50,1300000000001","0,0196367225906529","2552,87","2552,23",2603,
2020/07/28,"2552,87","57,73","0,0231369782857876","2495,14","2489,3","2563,07",
2020/07/27,"2495,14","18,77","0,00757964278359049","2476,37","2436,54","2496,92",
2020/07/24,"2476,37","-20,79","-0,00832545771996987","2497,16","2475,57","2500,19",
2020/07/23,"2497,16","-17,29","-0,0068762552446857","2514,45","2472,05","2518,66",
2020/07/22,"2514,45","52,2399999999998","0,0212167118158077","2462,21","2440,96","2514,55",
2020/07/21,"2462,21","16,0999999999999","0,00658187898336539","2446,11","2446,11","2488,91",
2020/07/20,"2446,11","-50,9299999999998","-0,0203961490404638","2497,04","2439,38","2497,04",
2020/07/17,"2497,04","35,1500000000001","0,0142776484733274","2461,89","2454,96","2506,06",
2020/07/16,"2461,89","-42,1600000000003","-0,0168367245062999","2504,05","2458,91","2504,05",
2020/07/15,"2504,05","36,0500000000002","0,0146069692058348",2468,2468,"2518,05",
2020/07/14,2468,"12,4200000000001","0,00505786820221702","2455,58","2449,15","2485,04",
2020/07/13,"2455,58","-16,3899999999999","-0,00663033936495988","2471,97","2453,54","2504,65",
2020/07/10,"2471,97","15,7399999999998","0,00640819467232294","2456,23","2450,38","2479,46",
2020/07/09,"2456,23","-26,6999999999998","-0,010753424381678","2482,93","2422,77","2482,93",
2020/07/08,"2482,93","-3,92000000000007","-0,00157629129219699","2486,85","2464,14","2500,25",
2020/07/07,"2486,85","-66,9200000000001","-0,0262043958539728","2553,77","2486,39","2553,77",
2020/07/06,"2553,77","-11,3299999999999","-0,00441698179408207","2565,1","2550,81","2622,18",
2020/07/03,"2565,1",0,0,"2574,1","2552,9","2628,08",
2020/07/02,"2565,1",-9,"-0,00349636766248398","2574,1","2552,9","2628,08",
2020/07/01,"2574,1","61,5299999999997","0,0244888699618318","2512,57","2512,57","2583,13",
2020/06/30,"2512,57","20,04","0,00804002359048836","2492,53","2484,63","2531,33",
2020/06/29,"2492,53","42,96","0,0175377719354826","2449,57","2432,35","2496,09",
2020/06/26,"2449,57","-49,5","-0,0198073683410229","2499,07","2446,74","2499,07",
2020/06/25,"2499,07","36,5500000000002","0,0148425190455307","2462,52","2441,41","2499,13",
2020/06/24,"2462,52","-67,1999999999998","-0,0265642047341207","2529,72","2398,21","2529,72",
2020/06/23,"2529,72","-13,6800000000003","-0,0053786270346781","2543,4","2522,13","2575,8",
2020/06/22,"2543,4","9,36999999999989","0,00369766735200447","2534,03","2490,52","2548,71",
2020/06/19,"2534,03","-83,3199999999997","-0,0318337249508089","2617,35","2533,97","2640,12",
2020/06/18,"2617,35","-24,5","-0,00927380434165452","2641,85","2600,95","2641,85",
2020/06/17,"2641,85","-49,9200000000001","-0,0185454180706376","2691,77","2641,43","2701,69",
2020/06/16,"2691,77","65,5099999999998","0,0249442172519095","2626,26","2626,26","2738,47",
2020/06/15,"2626,26","26,3600000000001","0,0101388514942883","2599,9","2506,44","2643,59",
2020/06/12,"2599,9","97,7600000000002","0,0390705556044027","2502,14","2502,14","2606,47",
2020/06/11,"2502,14","-172,06","-0,0643407374167975","2674,2","2498,42","2674,2",
2020/06/10,"2674,2","-93,6700000000001","-0,0338419073150112","2767,87","2655,48","2767,87",
2020/06/09,"2767,87",-67,"-0,0236342407235605","2834,87","2736,12","2834,87",
2020/06/08,"2834,87","81,6900000000001","0,0296711439135836","2753,18","2753,18","2835,33",
2020/06/05,"2753,18","119,4","0,0453340825733355","2633,78","2633,78","2803,77",
2020/06/04,"2633,78","-8,95999999999958","-0,00339042054837009","2642,74","2591,26","2642,74",
2020/06/03,"2642,74","106,67","0,0420611418454536","2536,07","2536,07","2655,21",
2020/06/02,"2536,07","27,2400000000002","0,0108576507774541","2508,83","2508,83","2549,45",
2020/06/01,"2508,83","62,4000000000001","0,0255065544487274","2446,43","2446,43","2525,63",
2020/05/29,"2446,43","-40,1000000000004","-0,016126891692439","2486,53","2432,51","2486,53",
2020/05/28,"2486,53","-4,33999999999969","-0,00174236311007788","2490,87","2464,12","2515,64",
2020/05/27,"2490,87","38,0499999999997","0,0155127567452971","2452,82","2437,69","2522,26",
2020/05/26,"2452,82","113,85","0,0486752715939069","2338,97","2338,97","2461,7",
2020/05/25,"2338,97",0,0,"2329,59","2314,9","2339,02",
2020/05/22,"2338,97","9,37999999999965","0,00402645959160181","2329,59","2314,9","2339,02",
2020/05/21,"2329,59","6,16000000000031","0,00265125267384871","2323,43","2308,63","2351,45",
2020/05/20,"2323,43","22,2399999999998","0,00966456485557463","2301,19","2301,19","2331,47",
2020/05/19,"2301,19","-24,1100000000001","-0,0103685545951061","2325,3","2289,68","2333,81",
2020/05/18,"2325,3","152,86","0,0703632781572794","2172,44","2172,44","2342,46",
2020/05/15,"2172,44","-10,9000000000001","-0,00499235116839342","2183,34","2131,9","2183,34",
2020/05/14,"2183,34","18,96","0,00876001441521361","2164,38","2074,5","2183,34",
2020/05/13,"2164,38","-67,04","-0,0300436493354008","2231,42","2157,7","2231,42",
2020/05/12,"2231,42","-124,03","-0,0526566048950306","2355,45","2231,42","2364,75",
2020/05/11,"2355,45","-51,0500000000002","-0,0212133804280076","2406,5","2344,94","2406,5",
2020/05/08,"2406,5","60,0900000000001","0,025609335111937","2346,41","2346,41","2410,94",
2020/05/07,"2346,41","44,9200000000001","0,0195177906486668","2301,49","2301,49","2382,37",
2020/05/06,"2301,49","-48,3900000000003","-0,0205925408957055","2349,88","2301,49","2367,32",
2020/05/05,"2349,88","6,18000000000029","0,00263685625293352","2343,7","2343,7","2392,68",
2020/05/04,"2343,7","-18,52","-0,00784008263413229","2362,22","2299,08","2362,22",
2020/05/01,"2362,22","-93,8400000000001","-0,0382075356465234","2456,06","2336,65","2456,06",
2020/04/30,"2456,06","-40,6900000000001","-0,0162971863422449","2496,75","2416,21","2496,75",
2020/04/29,"2496,75","66,73","0,0274606793359726","2430,02","2430,02","2535,39",
2020/04/28,"2430,02","44,9699999999998","0,0188549506299657","2385,05","2385,05","2483,59",
2020/04/27,"2385,05","89,5800000000004","0,0390246877545777","2295,47","2295,47","2395,25",
2020/04/24,"2295,47","16,6699999999996","0,00731525364226769","2278,8","2260,72","2309,71",
2020/04/23,"2278,8","-24,6399999999999","-0,0106970444205188","2303,44","2272,41","2328,05",
2020/04/22,"2303,44","24,8299999999999","0,0108969942201605","2278,61","2278,61","2325,44",
2020/04/21,"2278,61","-41,1900000000001","-0,0177558410207777","2319,8","2247,56","2319,8",
2020/04/20,"2319,8","-101,57","-0,0419473273394812","2421,37","2319,4","2421,37",
2020/04/17,"2421,37","85,8699999999999","0,0367672875187326","2335,5","2335,5","2433,89",
2020/04/16,"2335,5","-49,27","-0,0206602733177623","2384,77","2324,5","2397,71",
2020/04/15,"2384,77","-118,76","-0,0474370189292719","2503,53","2361,41","2503,53",
2020/04/14,"2503,53","68,2200000000003","0,0280128607856906","2435,31","2435,31","2529,97",
2020/04/13,"2435,31","-115,67","-0,0453433582387945","2550,98","2425,2","2550,98",
2020/04/10,"2550,98",0,0,"2397,05","2397,05","2590,37",
2020/04/09,"2550,98","153,93","0,0642164326985252","2397,05","2397,05","2590,37",
2020/04/08,"2397,05","139,3","0,0616985937326986","2257,75","2257,75","2406,21",
2020/04/07,"2257,75","44,3499999999999","0,0200370470768952","2213,4","2213,4","2358,33",
2020/04/06,"2213,4","176,3","0,0865445977124344","2037,1","2037,1","2220,69",
2020/04/03,"2037,1","-37,9100000000003","-0,0182697914708846","2075,01","1996,88","2083,53",
2020/04/02,"2075,01","-29,6899999999996","-0,0141065234950347","2104,7","2033,29","2132,2",
2020/04/01,"2104,7","-167,61","-0,0737619426926784","2272,31","2050,02","2272,31",
2020/03/31,"2272,31","-41,3200000000002","-0,0178593811456457","2313,63","2196,48","2313,63",
2020/03/30,"2313,63","2,13000000000011","0,000921479558728146","2311,5","2216,58","2329,02",
2020/03/27,"2311,5","19,1399999999999","0,00834947390462226","2292,36","2196,01","2369,61",
2020/03/26,"2292,36","137,55","0,0638339343143944","2154,81","2144,86","2296,62",
2020/03/25,"2154,81","117,4","0,0576221771759243","2037,41","2031,22","2265,5",
2020/03/24,"2037,41","166,9","0,0892270022614154","1870,51","1870,51","2037,41",
2020/03/23,"1870,51","-83,71","-0,0428355047026435","1954,22","1819,82","1954,22",
2020/03/20,"1954,22","-74,1299999999999","-0,0365469470259077","2028,35","1938,1","2125,73",
2020/03/19,"2028,35","39,99","0,020112052143475","1988,36","1904,54","2062,47",
2020/03/18,"1988,36","-256,36","-0,114205780676432","2244,72","1921,04","2244,72",
2020/03/17,"2244,72","111,24","0,0521401653636311","2133,48","2094,75","2270,75",
2020/03/16,"2133,48","-516,23","-0,194825094066898","2649,71","2133,29","2649,71",
2020/03/13,"2649,71","201,39","0,0822564043915827","2448,32","2429,09","2649,71",
2020/03/12,"2448,32","-291,65","-0,106442771271218","2739,97","2437,83","2739,97",
2020/03/11,"2739,97","-206,34","-0,0700333637668813","2946,31","2724,71","2946,31",
2020/03/10,"2946,31","111,14","0,0392004712239477","2835,17","2791,09","2946,31",
2020/03/09,"2835,17","-245,51","-0,0796934443045041","3080,68","2833,27","3080,68",
2020/03/06,"3080,68","-52,3099999999999","-0,0166965103623056","3132,99","2986,44","3132,99",
2020/03/05,"3132,99","-72,3100000000004","-0,0225595108102207","3205,3","3098,46","3205,3",
2020/03/04,"3205,3","116,04","0,0375623935829292","3089,26","3089,26","3205,3",
2020/03/03,"3089,26","-11,79","-0,00380193805324002","3101,05","3069,31","3170,45",
2020/03/02,"3101,05",108,"0,0360835936586425","2993,05","2974,66","3101,3",
2020/02/28,"2993,05","-71,3799999999997","-0,0232930757106541","3064,43","2900,92","3064,43",
2020/02/27,"3064,43","-178,05","-0,0549116725469394","3242,48","3064,17","3242,48",
2020/02/26,"3242,48","-36,7599999999998","-0,0112099144923823","3279,24","3242,48","3311,25",
2020/02/25,"3279,24","-101,71","-0,0300832606220145","3380,95","3276,03","3387,75",
2020/02/24,"3380,95","-45,7400000000002","-0,01334815813511","3426,69","3370,33","3426,69",
2020/02/21,"3426,69","10,6700000000001","0,00312351801218965","3416,02","3411,79","3431,19",
2020/02/20,"3416,02","48,7199999999998","0,0144685653193953","3367,3","3361,72","3416,85",
2020/02/19,"3367,3","-55,7599999999998","-0,0162895187346993","3423,06","3367,25","3423,06",
2020/02/18,"3423,06","1,65999999999985","0,000485181504647178","3421,4","3399,27","3428,2",
2020/02/17,"3421,4",0,0,"3382,93","3382,93","3421,4",
2020/02/14,"3421,4","38,4700000000003","0,0113717990026398","3382,93","3382,93","3421,4",
2020/02/13,"3382,93","16,1799999999998","0,00480582163807822","3366,75","3359,78","3390,22",
2020/02/12,"3366,75","9,36999999999989","0,00279086668771479","3357,38","3347,59","3381,68",
2020/02/11,"3357,38","-1,44000000000005","-0,000428721991651846","3358,82","3348,83","3374,78",
2020/02/10,"3358,82","37,98","0,0114368653714121","3320,84","3320,84","3358,84",
2020/02/07,"3320,84","-4,73000000000002","-0,00142231256596614","3325,57","3313,61","3334,27",
2020/02/06,"3325,57","15,71","0,00474642432006189","3309,86","3309,86","3334,52",
2020/02/05,"3309,86","0,0399999999999636","1,20852493488962E-05","3309,82","3304,73","3325,02",
2020/02/04,"3309,82","34,8500000000004","0,0106413188517759","3274,97","3274,97","3323,34",
2020/02/03,"3274,97","4,70999999999958","0,00144025245699106","3270,26","3270,02",3303,
2020/01/31,"3270,26","-37,6599999999999","-0,0113847976976468","3307,92","3261,97","3307,92",
2020/01/30,"3307,92","-2,28999999999996","-0,00069179900973049","3310,21","3293,46","3314,9",
2020/01/29,"3310,21","-5,2199999999998","-0,00157445640535309","3315,43","3305,2",3327,
2020/01/28,"3315,43","8,37999999999965","0,00253398043573567","3307,05","3307,05","3328,83",
2020/01/27,"3307,05","-20,2399999999998","-0,00608302853072614","3327,29",3300,"3327,29",
2020/01/24,"3327,29","-10,2600000000002","-0,00307411124926974","3337,55","3316,79","3342,55",
2020/01/23,"3337,55","27,4400000000001","0,00828975472114221","3310,11","3300,18","3339,33",
2020/01/22,"3310,11","-27,5899999999997","-0,0082661713155765","3337,7","3305,26","3350,74",
2020/01/21,"3337,7","33,27","0,0100683022487993","3304,43","3303,42","3338,91",
2020/01/20,"3304,43",0,0,"3299,46","3298,67","3314,63",
2020/01/17,"3304,43","4,9699999999998","0,00150630709267571","3299,46","3298,67","3314,63",
2020/01/16,"3299,46","32,6900000000001","0,0100068263146778","3266,77","3266,77","3299,62",
2020/01/15,"3266,77","29,9200000000001","0,00924355469051704","3236,85","3236,85","3273,6",
2020/01/14,"3236,85","-11,0999999999999","-0,00341754029464737","3247,95","3218,14","3247,95",
2020/01/13,"3247,95","36,3499999999999","0,0113183459957653","3211,6","3209,44","3248,2",
2020/01/10,"3211,6","22,2799999999997","0,00698581515809005","3189,32","3185,86","3213,72",
2020/01/09,"3189,32","-6,79999999999973","-0,00212757969037449","3196,12","3184,23","3199,3",
2020/01/08,"3196,12","11,3299999999999","0,00355753440572218","3184,79","3178,89","3202,33",
2020/01/07,"3184,79","-36,52","-0,011337002647991","3221,31","3169,25","3221,31",
2020/01/06,"3221,31","5,27999999999975","0,00164177572970393","3216,03","3203,92","3233,77",
2020/01/03,"3216,03","34,3500000000004","0,0107961831485254","3181,68","3165,54","3220,23",
2020/01/02,"3181,68","-54,6800000000003","-0,0168955246017131","3236,36","3167,52","3247,76",
2020/01/01,"3236,36",0,0,"3213,58","3208,87","3236,36",
2019/12/31,"3236,36","22,7800000000002","0,00708866746743513","3213,58","3208,87","3236,36",
2019/12/30,"3213,58","-2,92000000000007","-0,000907819057982302","3216,5","3197,71","3217,36",
2019/12/27,"3216,5","12,0900000000001","0,003772925437132","3204,41","3202,93","3218,14",
2019/12/26,"3204,41","14,8999999999996","0,00467156397064114","3189,51","3189,51","3204,62",
2019/12/24,"3189,51","6,94000000000005","0,0021806276059914","3182,57","3181,62","3196,23",
2019/12/23,"3182,57","-19,4400000000001","-0,00607118653595712","3202,01","3178,45","3211,89",
2019/12/20,"3202,01","15,4200000000001","0,00483902855403427","3186,59","3186,59","3212,75",
2019/12/19,"3186,59","18,3700000000003","0,0057982084577461","3168,22","3166,06","3186,59",
2019/12/18,"3168,22","26,5","0,00843487007117121","3141,72","3139,26","3176,35",
2019/12/17,"3141,72","-28,5100000000002","-0,00899303835999288","3170,23","3136,22","3178,38",
2019/12/16,"3170,23","16,9299999999998","0,00536897853042839","3153,3","3133,92","3175,36",
2019/12/13,"3153,3","-8,41999999999962","-0,00266310742254204","3161,72","3130,65","3175,17",
2019/12/12,"3161,72","-52,8700000000003","-0,0164468874724305","3214,59",3158,"3222,24",
2019/12/11,"3214,59","-48,98","-0,015008104621626","3263,57","3204,44","3264,72",
2019/12/10,"3263,57","-15,7799999999997","-0,00481192919328518","3279,35","3256,79","3284,3",
2019/12/09,"3279,35","4,88000000000011","0,00149031751703332","3274,47","3263,08","3284,72",
2019/12/06,"3274,47","5,95999999999958","0,00182346084301397","3268,51","3268,51","3293,52",
2019/12/05,"3268,51","1,13000000000011","0,000345842846562111","3267,38","3251,44","3268,58",
2019/12/04,"3267,38","8,34999999999991","0,00256211203947184","3259,03","3249,15","3284,25",
2019/12/03,"3259,03","19,9300000000003","0,00615294371893436","3239,1","3239,1","3263,48",
2019/12/02,"3239,1","-48,7600000000002","-0,0148303151594047","3287,86","3238,91","3287,86",
2019/11/29,"3287,86","-17,9899999999998","-0,00544186820333644","3305,85","3287,44","3312,64",
2019/11/28,"3305,85",0,0,"3287,98","3278,41","3306,47",
2019/11/27,"3305,85","17,8699999999999","0,00543494790114292","3287,98","3278,41","3306,47",
